"索引","DMM-1 时间 (s)","DMM-1 电阻 (Ω)"
"1450","35.412906031","20.3890896340376"
"1451","35.454997516","20.3748442790708"
"1452","35.475043516","20.3744562061819"
"1453","35.495087546","20.3497144035529"
"1454","35.515129546","20.3268833979102"
"1455","35.535173576","20.306250239994"
"1456","35.577266516","20.2057609745783"
"1457","35.597310394","20.1366458057239"
"1458","35.617354031","20.0638938393354"
"1459","35.637393667","19.9768152067804"
"1460","35.657439334","19.8609588121665"
"1461","35.699533516","19.5202665266427"
"1462","35.719574849","19.3062966771457"
"1463","35.739614819","19.0485497397167"
"1464","35.759658879","18.7280212296807"
"1465","35.779700879","18.3432438618539"
"1466","35.821790516","17.445435253077"
"1467","35.841833213","16.9509121014705"
"1468","35.861877273","16.4209449578168"
"1469","35.881919273","15.8927247582272"
"1470","35.901961273","15.4104006476096"
"1471","35.944048516","14.457079227309"
"1472","35.964090394","14.0964436920987"
"1473","35.984130364","13.8571024995027"
"1474","36.004170334","13.72796169233"
"1475","36.024214364","13.6730450642626"
"1476","36.066303516","13.6292901521475"
"1477","36.086347637","13.5827595947741"
"1478","36.106387576","13.5680965988288"
"1479","36.126431637","13.5607306054868"
"1480","36.146473637","13.5592165051661"
"1481","36.188564516","13.537569428897"
"1482","36.208604667","13.5221918860144"
"1483","36.228644758","13.5169621416195"
"1484","36.248686758","13.5068303588389"
"1485","36.268728758","13.4956292196073"
"1486","36.310816516","13.4876681811433"
"1487","36.33085994","13.4806040222834"
"1488","36.35090194","13.4769105538038"
"1489","36.37094394","13.4681056107673"
"1490","36.39098797","13.4572752967566"
"1491","36.433078516","13.4480465534676"
"1492","36.453118213","13.446241706462"
"1493","36.473160243","13.4465028856874"
"1494","36.493200213","13.4416698380405"
"1495","36.513238152","13.4382289249439"
"1496","36.555330516","13.427812496551"
"1497","36.575370091","13.4232332362637"
"1498","36.595412091","13.4211881536495"
"1499","36.615451697","13.4168060097587"
"1500","36.635491303","13.4186059288547"
"1501","36.677585516","13.4205191898787"
"1502","36.697629243","13.4190679204091"
"1503","36.717669213","13.4152069029917"
"1504","36.737713243","13.4127244683727"
"1505","36.757753213","13.4070672277917"
"1506","36.799840516","13.4086885101533"
"1507","36.819880697","13.40995279348"
"1508","36.839921455","13.4127506143903"
"1509","36.859961425","13.417252260188"
"1510","36.880003425","13.4203026364866"
"1511","36.922091516","13.4286554439601"
"1512","36.942135","13.4367569280229"
"1513","36.962177031","13.4445775212149"
"1514","36.982217","13.4508396628651"
"1515","37.002261031","13.4587908456724"
"1516","37.044348516","13.4892367057157"
"1517","37.064392152","13.506053198638"
"1518","37.084432152","13.5403785558396"
"1519","37.104470091","13.6015560947068"
"1520","37.124514122","13.7242918534899"
"1521","37.166607516","14.2801835106273"
"1522","37.186649758","14.611697569013"
"1523","37.206693788","14.9432005396012"
"1524","37.226737849","15.25181090422"
"1525","37.246779849","15.5920880185879"
"1526","37.288867516","16.2215681559625"
"1527","37.308907607","16.5157767035657"
"1528","37.328947607","16.7671309137108"
"1529","37.348987576","17.021003285873"
"1530","37.369031607","17.2949642832067"
"1531","37.411125516","17.8518242746619"
"1532","37.431165455","18.0807466384238"
"1533","37.451205425","18.3020603091243"
"1534","37.471249485","18.5367766630851"
"1535","37.491289485","18.7899234004977"
"1536","37.533383516","19.1718749658767"
"1537","37.553427303","19.3285122994527"
"1538","37.573469303","19.484210866064"
"1539","37.593509273","19.6152279925579"
"1540","37.61355094","19.7060456885319"
"1541","37.655643516","19.8966535736603"
"1542","37.675687455","19.9859386894453"
"1543","37.695731455","20.0372604141341"
"1544","37.715773485","20.1058729450548"
"1545","37.735813455","20.2064577597895"
"1546","37.777901516","20.3866886972235"
"1547","37.797943303","20.4896857241849"
"1548","37.817983273","20.6141191621498"
"1549","37.83802594","20.7168547983339"
"1550","37.858066849","20.7926719337455"
"1551","37.900158516","20.9170302198103"
"1552","37.920198","20.9394275731484"
"1553","37.94023797","20.9517978605449"
"1554","37.96027997","20.9776090238995"
"1555","37.98031994","20.9924309467824"
"1556","38.022406516","20.9892043973659"
"1557","38.042452122","21.0117113967132"
"1558","38.062494122","21.0186227912252"
"1559","38.082534091","21.0038538433804"
"1560","38.102576122","20.9844846910602"
"1561","38.144669516","20.8585999847101"
"1562","38.164713243","20.7408685063244"
"1563","38.184755243","20.5849715928967"
"1564","38.204795213","20.3805569363908"
"1565","38.224835182","20.0991831012091"
"1566","38.266927516","19.2865681916084"
"1567","38.286969819","18.8086237014996"
"1568","38.307009788","18.2531089718099"
"1569","38.327051788","17.6914047865002"
"1570","38.347093788","17.1998826709162"
"1571","38.389181516","16.1984758131529"
"1572","38.40922694","15.6756553058442"
"1573","38.42926691","15.1475077272575"
"1574","38.449309122","14.6746562326768"
"1575","38.469351122","14.2764896860645"
"1576","38.511447516","13.7505558057463"
"1577","38.531489152","13.6811782099097"
"1578","38.551531182","13.6541683293983"
"1579","38.571573182","13.630036348945"
"1580","38.591613152","13.5884657232335"
"1581","38.633704516","13.5642943194918"
"1582","38.65374691","13.5585446792643"
"1583","38.673788546","13.5503212276855"
"1584","38.693829728","13.5386272947438"
"1585","38.713871728","13.5170184047524"
"1586","38.755962516","13.5014523656965"
"1587","38.776004637","13.4849007444289"
"1588","38.796044607","13.4814167113105"
"1589","38.816084607","13.4709793956887"
"1590","38.836127879","13.4748799752075"
"1591","38.878216516","13.4577037410387"
"1592","38.898260576","13.452781989819"
"1593","38.918300546","13.440941451403"
"1594","38.938342576","13.4362685596943"
"1595","38.958386607","13.4311312123636"
"1596","39.000475516","13.4285896422094"
"1597","39.020517516","13.4241077070562"
"1598","39.040557607","13.4213234372798"
"1599","39.060599607","13.4159421583493"
"1600","39.080641607","13.4113296335517"
"1601","39.122734516","13.4039229831556"
"1602","39.142776","13.4014504037568"
"1603","39.162818","13.4016943353567"
"1604","39.18285797","13.4029460247783"
"1605","39.20289794","13.4015058427568"
"1606","39.244987516","13.3984394500695"
"1607","39.265031394","13.3986920055138"
"1608","39.285073394","13.4000250054687"
"1609","39.305117425","13.4018002854456"
"1610","39.325159425","13.4073343296205"
"1611","39.367251516","13.4231726359233"
"1612","39.387291697","13.4298203880088"
"1613","39.407333697","13.4342148527398"
"1614","39.427373667","13.4370890568939"
"1615","39.447415667","13.4392092906483"
"1616","39.489508516","13.4558715806147"
"1617","39.50955197","13.4615238965215"
"1618","39.529596","13.4687580724162"
"1619","39.549640031","13.4812207637225"
"1620","39.569682031","13.4982885894795"
"1621","39.611773516","13.5960472903343"
"1622","39.631815455","13.7039008204263"
"1623","39.651857091","13.8922579649323"
"1624","39.671900728","14.1222374923746"
"1625","39.691945243","14.3822933032155"
"1626","39.734035516","14.9105754042118"
"1627","39.754076819","15.206271111929"
"1628","39.774120849","15.5109885958855"
"1629","39.794160819","15.8010874267141"
"1630","39.814200788","16.0738202930654"
"1631","39.856292516","16.5805662681235"
"1632","39.87633397","16.8330577341988"
"1633","39.89637397","17.0609663074718"
"1634","39.91641594","17.2848339922817"
"1635","39.93645794","17.5139720797882"
"1636","39.978548516","17.9366194455477"
"1637","39.998588091","18.1271596563628"
"1638","40.018628061","18.2984970231311"
"1639","40.038670061","18.450913668858"
"1640","40.058714091","18.599497630436"
"1641","40.100801516","18.9768747256273"
"1642","40.120843334","19.1565279451779"
"1643","40.140883303","19.3242617757405"
"1644","40.160927334","19.5110801804438"
"1645","40.180967303","19.6882719075708"
"1646","40.223055516","19.8799270586479"
"1647","40.243099152","19.9401670962022"
"1648","40.263143243","20.028343471192"
"1649","40.283185243","20.1113861930643"
"1650","40.303229273","20.1725551421738"
"1651","40.345318516","20.3650492703983"
"1652","40.365362819","20.4649343661054"
"1653","40.385404788","20.5372601097033"
"1654","40.405448819","20.6272499565887"
"1655","40.425490819","20.7282118012339"
"1656","40.467582516","20.7413953322801"
"1657","40.487622576","20.6977167649888"
"1658","40.507666607","20.6457186465915"
"1659","40.527710637","20.5471492752821"
"1660","40.547752637","20.4157834031587"
"1661","40.589847516","20.169137602758"
"1662","40.609891546","20.0470842564471"
"1663","40.629935182","19.9128429464025"
"1664","40.649974788","19.7655968708497"
"1665","40.670016394","19.5995310910622"
"1666","40.712107516","19.0678781423646"
"1667","40.732151849","18.6450187549113"
"1668","40.752191819","18.1208907311592"
"1669","40.772233819","17.5116662534524"
"1670","40.792275819","16.8148739728322"
"1671","40.834365516","15.2455785496963"
"1672","40.854408516","14.5808140119027"
"1673","40.874452546","14.0914006770717"
"1674","40.894492516","13.8022516154421"
"1675","40.914532516","13.7003103183407"
"1676","40.956620516","13.682603090641"
"1677","40.976664394","13.6172306128403"
"1678","40.996706394","13.5932587742137"
"1679","41.016748394","13.5779699204077"
"1680","41.036788364","13.5880068496548"
"1681","41.078875516","13.5615673579925"
"1682","41.098915607","13.5379651129308"
"1683","41.118955576","13.5354974598951"
"1684","41.138997576","13.5240819466505"
"1685","41.159037546","13.5149049384312"
"1686","41.201125516","13.4860150414328"
"1687","41.22116694","13.4795138906243"
"1688","41.241205","13.4739034603074"
"1689","41.26124497","13.4637593489264"
"1690","41.281289","13.462542154119"
"1691","41.323377516","13.4504244131008"
"1692","41.343421243","13.453531463004"
"1693","41.363463243","13.4424621357319"
"1694","41.383505243","13.4435142454136"
"1695","41.403549273","13.4426592522999"
"1696","41.445641516","13.4333689337574"
"1697","41.465683243","13.4275133392155"
"1698","41.485723213","13.422930378623"
"1699","41.505765243","13.4224523709053"
"1700","41.525805213","13.4183572738597"
"1701","41.567895516","13.4142732646221"
"1702","41.587941122","13.4140576683576"
"1703","41.607982788","13.4157750466012"
"1704","41.628026425","13.4155890178244"
"1705","41.648066152","13.4160312981612"
"1706","41.690162516","13.4199379024727"
"1707","41.710202031","13.420905005716"
"1708","41.730242031","13.4236695658153"
"1709","41.750286091","13.4286295118759"
"1710","41.770328091","13.4356542541604"
"1711","41.812419516","13.4445269644258"
"1712","41.83245794","13.4477719274193"
"1713","41.85249797","13.4523339443515"
"1714","41.872542","13.4572667868566"
"1715","41.892584","13.4590617797462"
"1716","41.934675516","13.4730607531193"
"1717","41.954717182","13.4800670156884"
"1718","41.974759182","13.486029792343"
"1719","41.994801182","13.5045624471394"
"1720","42.014843213","13.5326281527113"
"1721","42.056934516","13.6464654437103"
"1722","42.076974516","13.8425348454818"
"1723","42.097018546","14.1415040318187"
"1724","42.117062576","14.4689516365743"
"1725","42.137102546","14.7854641988535"
"1726","42.179194516","15.5375920911509"
"1727","42.199236","15.8671303636716"
"1728","42.219278031","16.1720253673036"
"1729","42.239318031","16.5150205425924"
"1730","42.259360031","16.8208986651852"
"1731","42.301450516","17.3628115768789"
"1732","42.32149391","17.6134095855735"
"1733","42.341533879","17.8174043059853"
"1734","42.361573879","18.0101116380275"
"1735","42.381613849","18.199058971237"
"1736","42.423705516","18.5886102975711"
"1737","42.443747091","18.7519632758688"
"1738","42.463789122","18.9147852713644"
"1739","42.483831122","19.0970269464603"
"1740","42.503873122","19.2607852457367"
"1741","42.545965516","19.4328088898357"
"1742","42.566005667","19.5213598199012"
"1743","42.586049697","19.6230461064278"
"1744","42.606091334","19.6960063465649"
"1745","42.62613297","19.7509156353919"
"1746","42.668224516","19.9076368725688"
"1747","42.68826791","19.9582798193"
"1748","42.708307879","20.0393156795462"
"1749","42.728347849","20.1795210108219"
"1750","42.748391879","20.3236304824676"
"1751","42.790480516","20.4794055600344"
"1752","42.810522425","20.541460325083"
"1753","42.830563697","20.5700873932496"
"1754","42.850603182","20.5477984358058"
"1755","42.870645182","20.5238697148003"
"1756","42.912735516","20.4836443804261"
"1757","42.932779546","20.3898809505601"
"1758","42.952823576","20.2719608836414"
"1759","42.972867607","20.1188222435165"
"1760","42.992907607","19.9203899089176"
"1761","43.034996516","19.3394319044405"
"1762","43.055042061","19.0102287337932"
"1763","43.075082031","18.615196016824"
"1764","43.095124182","18.1383488307587"
"1765","43.115168243","17.6297129000039"
"1766","43.157260516","16.5143102443712"
"1767","43.177302243","15.9679794633561"
"1768","43.197342213","15.4670286153193"
"1769","43.217386243","15.0164743172579"
"1770","43.237426213","14.6362696951259"
"1771","43.279517516","14.0260558940305"
"1772","43.299561576","13.8398780509026"
"1773","43.319603576","13.7220516143601"
"1774","43.339647607","13.6717671744404"
"1775","43.359689607","13.6516280197126"
"1776","43.401783516","13.5924121806475"
"1777","43.421826879","13.5736158840484"
"1778","43.44186691","13.5714894890867"
"1779","43.46190891","13.5697105120736"
"1780","43.48195294","13.5593039893383"
"1781","43.524047516","13.5328903694206"
"1782","43.544087364","13.524054619325"
"1783","43.564127364","13.5140361698301"
"1784","43.584169364","13.5049651118331"
"1785","43.604211061","13.4973194530081"
"1786","43.646305516","13.4902405043119"
"1787","43.666344","13.4895912516208"
"1788","43.686388485","13.4815784631905"
"1789","43.706430485","13.4702984676697"
"1790","43.726472546","13.4698685071589"
"1791","43.768560516","13.4497429057141"
"1792","43.788602637","13.4435041663828"
"1793","43.808646667","13.4448544148637"
"1794","43.828686425","13.4436311976922"
"1795","43.848727394","13.4454397422087"
"1796","43.890822516","13.4344899168256"
"1797","43.910862576","13.430259302473"
"1798","43.930906637","13.4256344549834"
"1799","43.950946607","13.4220949805993"
"1800","43.970990637","13.4202014295626"
"1801","44.013083516","13.4213262259819"
"1802","44.033125243","13.4241918080973"
"1803","44.053167243","13.4256443108118"
"1804","44.073207243","13.4277596179881"
"1805","44.093251303","13.4323376502927"
"1806","44.135340516","13.4404329813674"
"1807","44.155380697","13.4417425745697"
"1808","44.175420667","13.4449124553878"
"1809","44.195460637","13.4530003945912"
"1810","44.215504697","13.4597528690427"
"1811","44.257592516","13.4666827484058"
"1812","44.277632485","13.4755517620121"
"1813","44.297674516","13.4815268579964"
"1814","44.317714546","13.4881647584424"
"1815","44.337756576","13.4943283471453"
"1816","44.379852516","13.5160405931006"
"1817","44.399896303","13.5568979401391"
"1818","44.419936273","13.6042983269231"
"1819","44.439978273","13.686917293486"
"1820","44.460020273","13.914115139608"
"1821","44.502108516","14.5224071675579"
"1822","44.522152182","14.8027279422862"
"1823","44.542194182","15.1162209799007"
"1824","44.562236213","15.4707463055523"
"1825","44.582278213","15.7880646375388"
"1826","44.624368516","16.3960770062866"
"1827","44.644411","16.6729260645767"
"1828","44.664452637","16.9385086761576"
"1829","44.684494364","17.2078389674421"
"1830","44.704536364","17.4779959165442"
"1831","44.746627516","17.9935581273961"
"1832","44.766669546","18.2109013745867"
"1833","44.786713576","18.4007739570727"
"1834","44.806757607","18.5900391739789"
"1835","44.826795879","18.7659258535643"
"1836","44.868886516","19.1056206090297"
"1837","44.888930273","19.2841060063465"
"1838","44.908972273","19.4800349919528"
"1839","44.929016303","19.6473315575128"
"1840","44.949056303","19.7886222818975"
"1841","44.991145516","20.0421573657328"
"1842","45.011185394","20.1464628535869"
"1843","45.031229425","20.2397174913133"
"1844","45.051271425","20.3394819051908"
"1845","45.071315576","20.4284258489823"
"1846","45.113407516","20.5268178384403"
"1847","45.133451485","20.5400443631861"
"1848","45.153495516","20.5490217929385"
"1849","45.173535546","20.5511543482976"
"1850","45.193579637","20.5251287954609"
"1851","45.235669516","20.4064140831819"
"1852","45.255709152","20.3378335175129"
"1853","45.275751303","20.2519793766333"
"1854","45.295793303","20.1484069161846"
"1855","45.315837364","20.0203648921647"
"1856","45.357929516","19.6115828606208"
"1857","45.377973364","19.3385208661657"
"1858","45.398013334","19.0404447692702"
"1859","45.418053303","18.7008300350625"
"1860","45.438093273","18.2710097955017"
"1861","45.480186516","17.2664676375611"
"1862","45.500226152","16.776324776256"
"1863","45.520266122","16.2407144964784"
"1864","45.540310182","15.6942406255207"
"1865","45.560350152","15.2048320237238"
"1866","45.602440516","14.4104063551166"
"1867","45.622482607","14.1171349764795"
"1868","45.642526273","13.8995748697827"
"1869","45.66256991","13.7664583024662"
"1870","45.68261297","13.6989852743703"
"1871","45.724703516","13.641209153303"
"1872","45.744745243","13.622579166251"
"1873","45.764787243","13.6030584583526"
"1874","45.784829243","13.5870291790552"
"1875","45.804873273","13.5835549981607"
"1876","45.846963516","13.5600591793561"
"1877","45.86700494","13.540571734199"
"1878","45.88704694","13.5332500825004"
"1879","45.90708694","13.5295011701465"
"1880","45.92712894","13.5194420609224"
"1881","45.969220516","13.5051240000035"
"1882","45.98925991","13.500899543723"
"1883","46.00930397","13.4918161619337"
"1884","46.02934191","13.4891612470068"
"1885","46.04938391","13.472830132264"
"1886","46.091475516","13.4717385987952"
"1887","46.111517091","13.4669437361987"
"1888","46.131561152","13.4656858855535"
"1889","46.151605273","13.4560665928625"
"1890","46.171647273","13.4545869859822"
"1891","46.213744516","13.4507050198872"
"1892","46.233786243","13.4434412712056"
"1893","46.253828273","13.442484023457"
"1894","46.273870273","13.4391465921173"
"1895","46.293908213","13.4392784138794"
"1896","46.336000516","13.4346786290649"
"1897","46.35604391","13.4252121024742"
"1898","46.37608797","13.4234910278194"
"1899","46.39612797","13.4211280921087"
"1900","46.416172122","13.4209445272386"
"1901","46.458263516","13.4248104773221"
"1902","46.478305394","13.4255435048236"
"1903","46.498349425","13.4269923121207"
"1904","46.518391425","13.4300081966983"
"1905","46.538429425","13.4326138322708"
"1906","46.580517516","13.4425854702491"
"1907","46.600561","13.4491124949598"
"1908","46.620602607","13.453255640317"
"1909","46.640646273","13.456806203778"
"1910","46.66068994","13.4608273832148"
"1911","46.702780516","13.4794462817527"
"1912","46.722822728","13.4940316810639"
"1913","46.742862758","13.5200067261756"
"1914","46.762904758","13.5589557420743"
"1915","46.782948788","13.6648702081765"
"1916","46.825042516","14.1418687777866"
"1917","46.845082516","14.4117867460573"
"1918","46.865126576","14.6723737056162"
"1919","46.885166546","14.9710583828147"
"1920","46.905206697","15.3121219045703"
"1921","46.947297516","15.9280781256737"
"1922","46.967339122","16.1905007338965"
"1923","46.987381122","16.4576097901177"
"1924","47.007423122","16.7076657934491"
"1925","47.027465122","16.9363987047837"
"1926","47.069555516","17.4149239759503"
"1927","47.089599273","17.6441656945992"
"1928","47.109643334","17.8720978196039"
"1929","47.129685334","18.0929768650107"
"1930","47.149729364","18.3089858975528"
"1931","47.191822516","18.7143242260827"
"1932","47.211866425","18.8677635107436"
"1933","47.231908425","19.0220676446408"
"1934","47.251952455","19.1699507041512"
"1935","47.271994455","19.2827827300125"
"1936","47.314089516","19.4730588728311"
"1937","47.334133182","19.5997814803781"
"1938","47.354175182","19.7213728947573"
"1939","47.374219213","19.8145487099972"
"1940","47.394261213","19.8949279577859"
"1941","47.436354516","20.0812069014957"
"1942","47.456394091","20.1359634468825"
"1943","47.476436091","20.1669230829706"
"1944","47.496480122","20.1972531777121"
"1945","47.516524182","20.2191663908875"
"1946","47.558614516","20.2425197876916"
"1947","47.578656061","20.2818211546174"
"1948","47.598696031","20.3029311173858"
"1949","47.618735637","20.2961022569466"
"1950","47.638777243","20.2829681272078"
"1951","47.680867516","20.2359360911036"
"1952","47.700909091","20.1874589434542"
"1953","47.720953122","20.1359622149034"
"1954","47.740995122","20.0716221036937"
"1955","47.761037122","19.9858972983647"
"1956","47.803128516","19.6853732319587"
"1957","47.823166455","19.4721349878435"
"1958","47.843209455","19.2061556155069"
"1959","47.863251455","18.9004042600064"
"1960","47.883295485","18.5350152574162"
"1961","47.925386516","17.5548144478062"
"1962","47.945428516","17.0290427024654"
"1963","47.965470546","16.5134495689296"
"1964","47.985512546","15.9977529491444"
"1965","48.005554546","15.4883024636913"
"1966","48.047641516","14.517794866098"
"1967","48.067681758","14.1668656028875"
"1968","48.087721728","13.9136606224421"
"1969","48.107763728","13.7575072641415"
"1970","48.127805758","13.6813869678945"
"1971","48.169897516","13.6287309466942"
"1972","48.189941425","13.5941542196405"
"1973","48.209983425","13.5643477158872"
"1974","48.230027455","13.5571270860411"
"1975","48.250071485","13.5620993539235"
"1976","48.292166516","13.5419332693968"
"1977","48.312210819","13.5200286807597"
"1978","48.332252819","13.5117091258066"
"1979","48.352296849","13.5066346038383"
"1980","48.372340879","13.4969721916515"
"1981","48.414430516","13.4873960180027"
"1982","48.434468637","13.4810439336938"
"1983","48.454512667","13.4758412858977"
"1984","48.474552637","13.4645575891976"
"1985","48.494594637","13.4605290174966"
"1986","48.536686516","13.4474355434789"
"1987","48.556727849","13.4426357528529"
"1988","48.576767819","13.4367579805027"
"1989","48.596809819","13.4410428038592"
"1990","48.616849425","13.4357280459638"
"1991","48.658935516","13.4284655290901"
"1992","48.678975455","13.4259978749258"
"1993","48.699015819","13.4239318459526"
"1994","48.719057819","13.4217031957363"
"1995","48.739099819","13.4218904565616"
"1996","48.781186516","13.4256024096304"
"1997","48.801226607","13.4251256337135"
"1998","48.82126897","13.4272369027674"
"1999","48.841309425","13.4322843210671"
"2000","48.861349394","13.4355219620951"
"2001","48.903440516","13.4365592884823"
"2002","48.923484485","13.4445277291859"
"2003","48.943524485","13.4494827490544"
"2004","48.963566637","13.4524234831236"
"2005","48.983610667","13.4515278343309"
"2006","49.025698516","13.4684909543135"
"2007","49.045742516","13.4736455547933"
"2008","49.065784516","13.4815955158107"
"2009","49.085826546","13.4926365123452"
"2010","49.105868546","13.5061636426676"
"2011","49.147959516","13.5785756771812"
"2012","49.168005213","13.6628676859844"
"2013","49.188045213","13.8600594898581"
"2014","49.208087213","14.1347255302941"
"2015","49.228129213","14.4180154243054"
"2016","49.270223516","15.0421317321281"
"2017","49.290265182","15.4019324993807"
"2018","49.310307182","15.7632461371325"
"2019","49.330351213","16.088959270961"
"2020","49.350395273","16.4127320374961"
"2021","49.392486516","17.0235251660592"
"2022","49.412530152","17.3384128983591"
"2023","49.432572152","17.6754996644754"
"2024","49.452612122","17.9983410547096"
"2025","49.472656182","18.2944016803564"
"2026","49.514746516","18.8114645968218"
"2027","49.534786122","19.036403061293"
"2028","49.554826091","19.2362584285611"
"2029","49.574870122","19.4118167013773"
"2030","49.594912243","19.5801481840072"
"2031","49.637000516","19.9033259045723"
"2032","49.65703894","20.023429096131"
"2033","49.677082607","20.1300532028912"
"2034","49.697126273","20.235738541475"
"2035","49.717164243","20.3292408374144"
"2036","49.759253516","20.4800880707562"
"2037","49.779295819","20.566883471746"
"2038","49.799333728","20.6604621503979"
"2039","49.819376637","20.7507656311228"
"2040","49.839420576","20.828970443296"
"2041","49.881507516","20.8587905015617"
"2042","49.901549061","20.8491231602186"
"2043","49.921593091","20.8351069320471"
"2044","49.941635091","20.8116192472367"
"2045","49.961679122","20.8015342649205"
"2046","50.003772516","20.7035327778342"
"2047","50.02381197","20.5969875145002"
"2048","50.043854","20.497888333883"
"2049","50.06389397","20.3947384054213"
"2050","50.08393394","20.27264802764"
"2051","50.126025516","19.9580571927549"
"2052","50.146067819","19.7596013478527"
"2053","50.166107819","19.4992878237305"
"2054","50.186151879","19.1835278405167"
"2055","50.206193879","18.8249873771014"
"2056","50.248289516","17.8873735979186"
"2057","50.268329091","17.3640532995932"
"2058","50.288371091","16.8120562119082"
"2059","50.308413091","16.2274831194012"
"2060","50.328451031","15.6336356843974"
"2061","50.370541516","14.4994703284023"
"2062","50.390585182","14.1220656949708"
"2063","50.410625152","13.8626760842276"
"2064","50.430669182","13.7359016865191"
"2065","50.450713213","13.6654078132902"
"2066","50.492802516","13.6360374194108"
"2067","50.512842788","13.5963849237145"
"2068","50.532884819","13.5767447047873"
"2069","50.552924788","13.5681528789939"
"2070","50.572968819","13.5637436239731"
"2071","50.615059516","13.5417749635848"
"2072","50.63509997","13.5253933307235"
"2073","50.655141637","13.5102646211246"
"2074","50.675183243","13.5010974608537"
"2075","50.695224091","13.4965933434031"
"2076","50.737310516","13.479688119208"
"2077","50.757352667","13.4814227464975"
"2078","50.777392667","13.4752973438814"
"2079","50.797434667","13.4643290294221"
"2080","50.817478728","13.4626312238082"
"2081","50.859567516","13.4494650578602"
"2082","50.879609788","13.4432879121633"
"2083","50.899649758","13.4378585780814"
"2084","50.919693849","13.4353625874189"
"2085","50.939731758","13.433417291636"
"2086","50.981823516","13.4224711529209"
"2087","51.001863182","13.4215878235502"
"2088","51.021903152","13.4202043104633"
"2089","51.041947213","13.4193394607865"
"2090","51.061987182","13.4189797227443"
"2091","51.104075516","13.4192064069901"
"2092","51.124119061","13.4215434722847"
"2093","51.144159061","13.4215755037542"
"2094","51.164199031","13.4223713625736"
"2095","51.184241031","13.4267264104473"
"2096","51.226333516","13.4373356504239"
"2097","51.246372819","13.437296227065"
"2098","51.266412788","13.4420381179517"
"2099","51.286452849","13.449782344014"
"2100","51.306494849","13.4563241576301"
"2101","51.348586516","13.4686205496644"
"2102","51.368628697","13.4798007678501"
"2103","51.388672728","13.4868772607712"
"2104","51.408712697","13.4938441074753"
"2105","51.428754728","13.5060653487317"
"2106","51.470841516","13.55663812631"
"2107","51.490883576","13.6184872165113"
"2108","51.510925576","13.7476073407415"
"2109","51.530965546","14.017514439474"
"2110","51.551009576","14.3404607396753"
"2111","51.593099516","14.9669989348222"
"2112","51.613140031","15.2950653437596"
"2113","51.633181637","15.6258630522803"
"2114","51.653223273","15.9105354308976"
"2115","51.673262879","16.2116485821528"
"2116","51.715354516","16.8680635234397"
"2117","51.735400031","17.1884288256137"
"2118","51.755444061","17.5062981363778"
"2119","51.775486031","17.830353218548"
"2120","51.795526","18.1409945028553"
"2121","51.837614516","18.8167808090836"
"2122","51.857658637","19.1164858026739"
"2123","51.877698607","19.375239782839"
"2124","51.897740607","19.5873448423259"
"2125","51.917780576","19.759070527083"
"2126","51.959870516","20.1180842672827"
"2127","51.979914455","20.2489759767096"
"2128","51.999958485","20.3642178448748"
"2129","52.019998455","20.4929190939566"
"2130","52.040040455","20.6434682754115"
"2131","52.082136516","20.8518392036803"
"2132","52.10217794","20.9013352300151"
"2133","52.12221994","20.9680309283843"
"2134","52.142264","21.0058428569055"
"2135","52.162308031","21.0081121639671"
"2136","52.204402516","21.0159132607385"
"2137","52.224445879","20.9934838301499"
"2138","52.244487879","20.9576319758402"
"2139","52.26453191","20.9246629550788"
"2140","52.28457391","20.8770062669836"
"2141","52.326665516","20.7472627415752"
"2142","52.346709061","20.6567220564811"
"2143","52.366753091","20.5294511152314"
"2144","52.386793061","20.3669689493494"
"2145","52.406837091","20.1633546622401"
"2146","52.448926516","19.552170542411"
"2147","52.468968697","19.1953028527142"
"2148","52.489008667","18.8233495660956"
"2149","52.509050667","18.4204748097229"
"2150","52.529090637","17.9504004641548"
"2151","52.571180516","16.8337989522494"
"2152","52.591220728","16.2817412557007"
"2153","52.611260334","15.7183407179222"
"2154","52.63130197","15.1548329978707"
"2155","52.651345607","14.6323810162773"
"2156","52.693434516","13.9264674788483"
"2157","52.713474879","13.7832571784336"
"2158","52.73351891","13.7154551509456"
"2159","52.753558879","13.6764740670581"
"2160","52.77360091","13.6593692546724"
"2161","52.815689516","13.5992005761862"
"2162","52.83573197","13.5849059105199"
"2163","52.85577194","13.5853247837705"
"2164","52.87581394","13.5733191372207"
"2165","52.89585597","13.5659740715736"
"2166","52.937948516","13.5356562720923"
"2167","52.95798797","13.5285723862369"
"2168","52.97802997","13.5249195650957"
"2169","52.998074","13.5186216825752"
"2170","53.018118031","13.512501205196"
"2171","53.060207516","13.4965926455349"
"2172","53.080247576","13.4816376385088"
"2173","53.100289607","13.4781388148863"
"2174","53.120331607","13.4775905837201"
"2175","53.140375637","13.471171967145"
"2176","53.182467516","13.4648324133821"
"2177","53.202509425","13.4653769485843"
"2178","53.222549394","13.4656085608423"
"2179","53.242593425","13.4595681624333"
"2180","53.262635425","13.4530017085235"
"2181","53.304730516","13.4453104567863"
"2182","53.324772031","13.4427479381873"
"2183","53.344812031","13.4406437161839"
"2184","53.364854031","13.4399833748527"
"2185","53.384896031","13.4381366366893"
"2186","53.426987516","13.4389793110747"
"2187","53.447029213","13.4386971876328"
"2188","53.467071243","13.4374331760547"
